,Neighborhood,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
821,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Boxcar Social,43.63831906511549,-79.38246311921246,Café
822,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Union Pearson Express,43.64436200658876,-79.38319927907953,Train Station
823,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,The Power Plant,43.63827200397285,-79.38199390946676,Art Gallery
824,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Mos Mos,43.64163954520267,-79.3775517786762,Coffee Shop
825,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Ray Bay,43.642323,-79.38593,Aquarium
826,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Steam Whistle Brewing,43.64175162867755,-79.38708862583252,Brewery
827,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,SOCO Kitchen+Bar,43.64303873929365,-79.3838085072412,Bistro
828,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Taverna Mercatto,43.64262514139939,-79.38325673989138,Italian Restaurant
829,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Pie Bar,43.63817355603518,-79.38054644461133,Pizza Place
830,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Booster Juice,43.64322536,-79.38123829999999,Juice Bar
831,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,CN Tower,43.64227743282815,-79.38705542070056,Monument / Landmark
832,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Sky Pod,43.64256148814412,-79.38703777833165,Scenic Lookout
833,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Rogers Centre,43.641753297332954,-79.38714957057036,Baseball Stadium
834,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,WVRST,43.64496809087762,-79.38137631843856,Beer Bar
835,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Corks Beer & Wine Bar,43.64249338656422,-79.38154042927468,Bar
836,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Harbourfront Wavedecks,43.6389104293985,-79.38485064893274,Scenic Lookout
837,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Dangerous Lagoon,43.64233,-79.385925,Aquarium
838,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Balzac's Coffee,43.64437258414837,-79.38306470027423,Coffee Shop
839,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Lavazza Espression,43.63953746292591,-79.38176322686563,Coffee Shop
840,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Joe Bird,43.6382035241723,-79.38035466343936,Fried Chicken Joint
841,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Enwave Theatre,43.638636088430566,-79.38229942602973,Theater
842,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Toronto Railway Heritage Centre,43.64130010529897,-79.38588431405731,History Museum
843,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Harbour 60 Toronto,43.64222021431868,-79.37794459004243,Steakhouse
844,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Pilot Coffee Roasters,43.645018144646976,-79.38041509311991,Coffee Shop
845,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Labatt Breweries of Canada,43.638281891678375,-79.38037771487726,Brewery
846,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Tim Hortons,43.6387246,-79.38634029999999,Coffee Shop
847,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Steam Whistle's Biergarten,43.640665954727275,-79.38585895302366,Restaurant
848,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Starbucks,43.639953999999996,-79.382025,Coffee Shop
849,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Gonoe Sushi Japanese Restaurant,43.63901430970685,-79.38591360078077,Sushi Restaurant
850,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Kupfert & Kim,43.64117858582677,-79.37814448224783,Vegetarian / Vegan Restaurant
851,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Buster's Sea Cove,43.642636994917666,-79.38337001427527,Seafood Restaurant
852,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,World Café at Harbourfront Centre,43.63834730048568,-79.383045755058,Café
853,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,The Rec Room,43.641109851662456,-79.38676279808568,Bar
854,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Amano Pasta,43.64491852117436,-79.38235777637108,Italian Restaurant
855,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Panago,43.64251764051932,-79.38359138522554,Pizza Place
856,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Rainbow Reef,43.64226,-79.385994,Aquarium
857,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Sushi Shop,43.643485,-79.38096,Restaurant
858,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Canadian Waters,43.64210325443365,-79.38625340132009,Aquarium
859,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Dollarama,43.641765,-79.379589,Discount Store
860,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Starbucks,43.64309,-79.383071,Coffee Shop
861,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Union Chicken,43.64491185903613,-79.38232534702786,Fried Chicken Joint
862,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Subway,43.6397080530486,-79.38344130418052,Sandwich Place
863,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Redpath Stage,43.63876358449261,-79.38331731184844,Music Venue
864,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Amsterdam Brewhouse,43.63812210550607,-79.38480300808894,Brewery
865,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Iron Rose Tea Gallery,43.6400591104487,-79.38315167425999,Tea Room
866,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Indian Roti House,43.63906038875002,-79.38542224544638,Indian Restaurant
867,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Kellys Landing,43.64508162412025,-79.38304962483916,Restaurant
868,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Starbucks,43.64265659071355,-79.3833577475679,Coffee Shop
869,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,360 Restaurant,43.642537317144566,-79.38704201569328,Wine Bar
870,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Glass Floor,43.642643117349,-79.38694780301734,Scenic Lookout
871,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Popeyes Louisiana Kitchen,43.639864,-79.381136,Fried Chicken Joint
872,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,"The Westin Harbour Castle, Toronto",43.641211392069906,-79.37574863433838,Hotel
873,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Toronto Railway Museum,43.64074506722836,-79.38598104134535,History Museum
874,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,WestJet Stage,43.63802210524935,-79.38353594515505,Music Venue
875,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Aroma Espresso Bar,43.64074017304165,-79.37847790115718,Coffee Shop
876,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Toronto Blue Jays Box Office,43.642416165690435,-79.38586232130253,Baseball Stadium
877,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Uncle Tetsu's Japanese Cheesecake,43.64442750617172,-79.38131123056226,Bakery
878,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Starbucks,43.64458075279497,-79.38167197782931,Coffee Shop
879,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,McCafé,43.644490691919735,-79.38110912246584,Café
880,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Radisson Admiral Hotel Toronto-Harbourfront,43.63876484495361,-79.38587089636458,Hotel
881,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Queen's Quay Terminal,43.63831769002353,-79.38041263300326,Office
882,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Maple Leaf Cinema,43.64222083877541,-79.38764371750614,Indie Movie Theater
883,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Winners,43.64206291678669,-79.37900143460837,Department Store
884,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,The Danish Pastry House,43.645261881213514,-79.38084966956498,Bakery
885,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Jays Shop Stadium Edition,43.64172087102789,-79.38712659895614,Sporting Goods Shop
886,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Starbucks,43.64510181136508,-79.38360972233,Coffee Shop
887,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Tim Hortons,43.63882773618699,-79.38037276268004,Coffee Shop
888,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,The Chartroom Bar & Lounge,43.640485908474695,-79.37604353917553,Hotel Bar
889,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Starbucks,43.640990112036754,-79.37626361846924,Coffee Shop
890,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,RBC Royal Bank,43.6408925738686,-79.37841340899467,Bank
891,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,GoodLife Fitness Toronto Union Station,43.644335999999996,-79.383625,Gym
892,"Harbourfront East, Union Station, Toronto Islands",43.6408157,-79.38175229999997,Piazza Manna,43.641460067165184,-79.37771914472566,Italian Restaurant
893,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bellwoods Brewery,43.64709725459824,-79.41995537873463,Brewery
894,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Pizzeria Libretto,43.64897862710278,-79.4206035669193,Pizza Place
895,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bang Bang Ice Cream & Bakery,43.64624619920086,-79.41955285188536,Ice Cream Shop
896,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Foxley Bistro,43.64864274628385,-79.42049525794246,Asian Restaurant
897,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Paris Paris Bar,43.649237,-79.421436,Wine Bar
898,"Little Portugal, Trinity",43.647926700000006,-79.4197497,La Cubana,43.6462300387816,-79.4196356996568,Cuban Restaurant
899,"Little Portugal, Trinity",43.647926700000006,-79.4197497,OddSeoul,43.64619218474247,-79.4196014527498,Korean Restaurant
900,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bellwoods Brewery Bottle Shop,43.64712,-79.42004399999999,Beer Store
901,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Mamakas Taverna,43.645908,-79.41965400000001,Greek Restaurant
902,"Little Portugal, Trinity",43.647926700000006,-79.4197497,YogaSpace,43.64760744635252,-79.42013338783642,Yoga Studio
903,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Pho Rua Vang (Golden Turtle),43.646893196546046,-79.41977781583955,Vietnamese Restaurant
904,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Gift Shop,43.64614871682714,-79.41948131634447,Cocktail Bar
905,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Reposado,43.64732078900138,-79.42003151431756,Bar
906,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Artscape Youngplace,43.64692120641866,-79.41734246622579,Art Gallery
907,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Union Restaurant,43.64585979013257,-79.41953208988866,New American Restaurant
908,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Lower Ossington Theatre,43.646389451065424,-79.4197810126815,Theater
909,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Dakota Tavern,43.649679917054456,-79.42083755592827,Bar
910,"Little Portugal, Trinity",43.647926700000006,-79.4197497,La Banane,43.64904020618135,-79.42059946263156,French Restaurant
911,"Little Portugal, Trinity",43.647926700000006,-79.4197497,The Communist's Daughter,43.64936167997857,-79.42096310360856,Bar
912,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bazara,43.64853491212856,-79.42052095294851,Japanese Restaurant
913,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Venezia Bakery,43.6468112760052,-79.41980345671674,Bakery
914,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Rotate This,43.64854360521871,-79.42051802319355,Record Shop
915,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Hanmoto,43.64950530197358,-79.42276783144736,Asian Restaurant
916,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Veghed,43.649224,-79.422326,Vegetarian / Vegan Restaurant
917,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Soos,43.64625487651961,-79.41964945179629,Malay Restaurant
918,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Tiger of Sweden Toronto,43.64547447021368,-79.41939519348614,Men's Store
919,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Ufficio,43.64943939088826,-79.4230140106971,Italian Restaurant
920,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Jimmy's Coffee,43.64452074032671,-79.41890805667991,Coffee Shop
921,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Pho Tien Thanh,43.645484089734296,-79.41927617283633,Vietnamese Restaurant
922,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Cafe Neon,43.644130015963505,-79.41966955539107,Café
923,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Lost & Found,43.649377923735024,-79.42414948228769,Men's Store
924,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Pilot Coffee Roasters,43.646609556865684,-79.41960592835666,Coffee Shop
925,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Montgomery's,43.64427321589836,-79.41852057016375,Restaurant
926,"Little Portugal, Trinity",43.647926700000006,-79.4197497,BYOB Cocktail Emporium,43.64444685441145,-79.41775729184431,Miscellaneous Shop
927,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Le Dolci,43.65037714376175,-79.41595899908262,Cupcake Shop
928,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Trinity Bellwoods Park,43.64707192840235,-79.4137559260075,Park
929,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Frankie's Bar & Cafe,43.644289529654856,-79.41848108576797,Diner
930,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Founder Restaurant & Bar,43.64947797447339,-79.42535203846116,Restaurant
931,"Little Portugal, Trinity",43.647926700000006,-79.4197497,El Almacen Yerba Mate Cafe + Gallery,43.64368185408237,-79.42162671323419,Café
932,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Hanji,43.64466491020959,-79.41642916229416,Gift Shop
933,"Little Portugal, Trinity",43.647926700000006,-79.4197497,The Tampered Press,43.65006186869144,-79.41728020642847,Coffee Shop
934,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Trinity Bellwoods Dog Park - The Bowl,43.648625071075365,-79.4144429897052,Dog Run
935,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Bar Fancy,43.64373383144182,-79.42132573414129,Bar
936,"Little Portugal, Trinity",43.647926700000006,-79.4197497,Fresh,43.64500965327651,-79.41508361054778,Juice Bar
937,"Little Portugal, Trinity",43.647926700000006,-79.4197497,The County General,43.64475517040364,-79.4162569979933,Southern / Soul Food Restaurant
938,"Kennedy Park, Ionview, East Birchmount Park",43.7279292,-79.26202940000002,Giant Tiger,43.72744662939135,-79.26624035854762,Department Store
939,"Kennedy Park, Ionview, East Birchmount Park",43.7279292,-79.26202940000002,Tim Hortons,43.72689508691926,-79.26615692675114,Coffee Shop
940,"Kennedy Park, Ionview, East Birchmount Park",43.7279292,-79.26202940000002,Tandy Leather,43.7269737868054,-79.26651349240451,Hobby Shop
941,"Kennedy Park, Ionview, East Birchmount Park",43.7279292,-79.26202940000002,Kennedy GO Station,43.73227476873184,-79.26241750386066,Train Station
942,Bayview Village,43.7869473,-79.385975,Sun Star Chinese Cuisine 翠景小炒,43.78791448422642,-79.38123404311648,Chinese Restaurant
943,Bayview Village,43.7869473,-79.385975,TD Canada Trust,43.7880740139986,-79.38036672770977,Bank
944,Bayview Village,43.7869473,-79.385975,Maxim's Cafe and Patisserie,43.78786337669778,-79.38075094208716,Café
945,Bayview Village,43.7869473,-79.385975,Kaga Sushi,43.787758400921135,-79.38108976991015,Japanese Restaurant
946,Downsview,43.7374732,-79.46476329999999,Toronto Downsview Airport (YZD),43.738882611749744,-79.47011109314882,Airport
947,Downsview,43.7374732,-79.46476329999999,Ancaster Park,43.734705708074074,-79.46477740817079,Park
